2025-01-25 03:48:28 - Debugger session started.
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:28 - NaN Check: 1 False
2025-01-25 03:48:28 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 03:48:29 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32

False | False | False | False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
2025-01-25 03:48:29 - NaN Check: 2 False
2025-01-25 03:48:29 - NaN Check: 1 False
